167503724841,TYPE_DECL,,services/gitlab/gitLabMRService.ts::program:GitLabMRService:<init>:<lambda>7,METHOD,<lambda>8,38,services/gitlab/gitLabMRService.ts,services/gitlab/gitLabMRService.ts::program:GitLabMRService:<init>:<lambda>7:<lambda>8,<empty>,ANY,false,201,<lambda>8,,,1
167503724842,TYPE_DECL,,services/gitlab/gitLabMRService.ts::program:GitLabMRService:<init>,METHOD,<lambda>7,20,services/gitlab/gitLabMRService.ts,services/gitlab/gitLabMRService.ts::program:GitLabMRService:<init>:<lambda>7,<empty>,ANY,false,181,<lambda>7,,,1
167503724843,TYPE_DECL,,services/gitlab/gitLabMRService.ts::program:GitLabMRService,TYPE_DECL,<init>,0,services/gitlab/gitLabMRService.ts,services/gitlab/gitLabMRService.ts::program:GitLabMRService:<init>,<empty>,ANY,false,5,<init>,,,1
167503724844,TYPE_DECL,,services/gitlab/gitLabMRService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/gitLabMRService.ts,services/gitlab/gitLabMRService.ts::program,<empty>,ANY,false,1,:program,,,1
167503724845,TYPE_DECL,,services/gitlab/gitLabMemberService.ts::program,METHOD,class GitLabMemberService,0,services/gitlab/gitLabMemberService.ts,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService,<empty>,,false,4,GitLabMemberService,,,-1
167503724846,TYPE_DECL,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService:<init>,METHOD,<lambda>0,26,services/gitlab/gitLabMemberService.ts,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService:<init>:<lambda>0,<empty>,ANY,false,10,<lambda>0,,,1
167503724847,TYPE_DECL,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService:<init>:<lambda>1,METHOD,<lambda>2,25,services/gitlab/gitLabMemberService.ts,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService:<init>:<lambda>1:<lambda>2,<empty>,ANY,false,61,<lambda>2,,,1
167503724848,TYPE_DECL,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService:<init>,METHOD,<lambda>1,22,services/gitlab/gitLabMemberService.ts,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService:<init>:<lambda>1,<empty>,ANY,false,39,<lambda>1,,,1
167503724849,TYPE_DECL,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService,TYPE_DECL,<init>,0,services/gitlab/gitLabMemberService.ts,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService:<init>,<empty>,ANY,false,4,<init>,,,1
167503724850,TYPE_DECL,,services/gitlab/gitLabMemberService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/gitLabMemberService.ts,services/gitlab/gitLabMemberService.ts::program,<empty>,ANY,false,1,:program,,,1
167503724851,TYPE_DECL,,services/gitlab/gitlabAuthService.ts::program,METHOD,class GitLabAuthService,0,services/gitlab/gitlabAuthService.ts,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService,<empty>,,false,4,GitLabAuthService,,,-1
167503724852,TYPE_DECL,,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService:<init>,METHOD,<lambda>0,21,services/gitlab/gitlabAuthService.ts,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService:<init>:<lambda>0,<empty>,ANY,false,8,<lambda>0,,,1
167503724853,TYPE_DECL,,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService:<init>,METHOD,<lambda>1,19,services/gitlab/gitlabAuthService.ts,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService:<init>:<lambda>1,<empty>,ANY,false,22,<lambda>1,,,1
167503724854,TYPE_DECL,,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService,TYPE_DECL,<init>,0,services/gitlab/gitlabAuthService.ts,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService:<init>,<empty>,ANY,false,4,<init>,,,1
167503724855,TYPE_DECL,,services/gitlab/gitlabAuthService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/gitlabAuthService.ts,services/gitlab/gitlabAuthService.ts::program,<empty>,ANY,false,1,:program,,,1
167503724856,TYPE_DECL,,services/gitlab/gitlabClient.ts::program,METHOD,class GitLabClient,0,services/gitlab/gitlabClient.ts,services/gitlab/gitlabClient.ts::program:GitLabClient,<empty>,,false,4,GitLabClient,,,-1
167503724857,TYPE_DECL,,services/gitlab/gitlabClient.ts::program:GitLabClient:<init>,METHOD,<lambda>0,29,services/gitlab/gitlabClient.ts,services/gitlab/gitlabClient.ts::program:GitLabClient:<init>:<lambda>0,<empty>,ANY,false,14,<lambda>0,,,1
167503724858,TYPE_DECL,,services/gitlab/gitlabClient.ts::program:GitLabClient:<init>,METHOD,<lambda>1,14,services/gitlab/gitlabClient.ts,services/gitlab/gitlabClient.ts::program:GitLabClient:<init>:<lambda>1,<empty>,ANY,false,34,<lambda>1,,,1
167503724859,TYPE_DECL,,services/gitlab/gitlabClient.ts::program:GitLabClient,TYPE_DECL,<init>,2,services/gitlab/gitlabClient.ts,services/gitlab/gitlabClient.ts::program:GitLabClient:<init>,<empty>,ANY,false,9,<init>,,,1
167503724860,TYPE_DECL,,services/gitlab/gitlabClient.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/gitlabClient.ts,services/gitlab/gitlabClient.ts::program,<empty>,ANY,false,1,:program,,,1
167503724861,TYPE_DECL,,services/gitlab/gitlabGroupService.ts::program,METHOD,class GitLabGroupService,0,services/gitlab/gitlabGroupService.ts,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService,<empty>,,false,5,GitLabGroupService,,,-1
167503724862,TYPE_DECL,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService:<init>,METHOD,<lambda>0,17,services/gitlab/gitlabGroupService.ts,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService:<init>:<lambda>0,<empty>,ANY,false,9,<lambda>0,,,1
167503724863,TYPE_DECL,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService:<init>,METHOD,<lambda>1,17,services/gitlab/gitlabGroupService.ts,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService:<init>:<lambda>1,<empty>,ANY,false,27,<lambda>1,,,1
167503724864,TYPE_DECL,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService:<init>,METHOD,<lambda>2,19,services/gitlab/gitlabGroupService.ts,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService:<init>:<lambda>2,<empty>,ANY,false,41,<lambda>2,,,1
167503724865,TYPE_DECL,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService,TYPE_DECL,<init>,0,services/gitlab/gitlabGroupService.ts,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService:<init>,<empty>,ANY,false,5,<init>,,,1
167503724866,TYPE_DECL,,services/gitlab/gitlabGroupService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/gitlabGroupService.ts,services/gitlab/gitlabGroupService.ts::program,<empty>,ANY,false,1,:program,,,1
167503724867,TYPE_DECL,,services/gitlab/gitlabMilestoneService.ts::program,METHOD,class GitLabMilestoneService,0,services/gitlab/gitlabMilestoneService.ts,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService,<empty>,,false,4,GitLabMilestoneService,,,-1
167503724868,TYPE_DECL,,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService:<init>:<lambda>0,METHOD,<lambda>1,37,services/gitlab/gitlabMilestoneService.ts,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService:<init>:<lambda>0:<lambda>1,<empty>,ANY,false,25,<lambda>1,,,1
167503724869,TYPE_DECL,,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService:<init>,METHOD,<lambda>0,27,services/gitlab/gitlabMilestoneService.ts,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService:<init>:<lambda>0,<empty>,ANY,false,9,<lambda>0,,,1
167503724870,TYPE_DECL,,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService,TYPE_DECL,<init>,0,services/gitlab/gitlabMilestoneService.ts,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService:<init>,<empty>,ANY,false,4,<init>,,,1
167503724871,TYPE_DECL,,services/gitlab/gitlabMilestoneService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/gitlabMilestoneService.ts,services/gitlab/gitlabMilestoneService.ts::program,<empty>,ANY,false,1,:program,,,1
167503724872,TYPE_DECL,,services/gitlab/gitlabProjectService.ts::program,METHOD,class GitLabProjectService,0,services/gitlab/gitlabProjectService.ts,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService,<empty>,,false,5,GitLabProjectService,,,-1
167503724873,TYPE_DECL,,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService:<init>,METHOD,<lambda>0,20,services/gitlab/gitlabProjectService.ts,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService:<init>:<lambda>0,<empty>,ANY,false,9,<lambda>0,,,1
167503724874,TYPE_DECL,,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService:<init>,METHOD,<lambda>1,19,services/gitlab/gitlabProjectService.ts,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService:<init>:<lambda>1,<empty>,ANY,false,59,<lambda>1,,,1
167503724875,TYPE_DECL,,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService,TYPE_DECL,<init>,0,services/gitlab/gitlabProjectService.ts,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService:<init>,<empty>,ANY,false,5,<init>,,,1
167503724876,TYPE_DECL,,services/gitlab/gitlabProjectService.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/gitlabProjectService.ts,services/gitlab/gitlabProjectService.ts::program,<empty>,ANY,false,1,:program,,,1
167503724877,TYPE_DECL,,services/gitlab/index.ts:<global>,NAMESPACE_BLOCK,:program,0,services/gitlab/index.ts,services/gitlab/index.ts::program,<empty>,ANY,false,1,:program,,,1
167503724878,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program,METHOD,class IssueMetricsCalculationService,0,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,<empty>,,false,10,IssueMetricsCalculationService,,,-1
167503724879,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,<init>,0,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:<init>,<empty>,ANY,false,10,<init>,,,1
167503724880,TYPE_DECL,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>0,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics,METHOD,{ reopened: number; checked: number },16,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>1,<empty>,,false,28,<anon-class>1,,,-1
167503724881,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics,METHOD,{ reopened: number; checked: number },16,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>0,<empty>,,false,28,<anon-class>0,,,1
167503724882,TYPE_DECL,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>2,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics,METHOD,{ withLinks: number; checked: number },16,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>3,<empty>,,false,29,<anon-class>3,,,-1
167503724883,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics,METHOD,{ withLinks: number; checked: number },16,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>2,<empty>,,false,29,<anon-class>2,,,1
167503724884,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateMetrics,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics,<empty>,ANY,false,15,calculateMetrics,,,1
167503724885,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCycleTime,METHOD,<lambda>0,25,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCycleTime:<lambda>0,<empty>,ANY,false,143,<lambda>0,,,1
167503724886,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateCycleTime,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCycleTime,<empty>,ANY,false,137,calculateCycleTime,,,1
167503724887,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateReopenRate,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateReopenRate,<empty>,ANY,false,187,calculateReopenRate,,,1
167503724888,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateBugRatio,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateBugRatio,<empty>,ANY,false,201,calculateBugRatio,,,1
167503724889,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateStaleIssues,METHOD,<lambda>1,23,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateStaleIssues:<lambda>1,<empty>,ANY,false,221,<lambda>1,,,1
167503724890,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateStaleIssues,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateStaleIssues,<empty>,ANY,false,215,calculateStaleIssues,,,1
167503724891,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics,METHOD,<lambda>2,6,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics:<lambda>2,<empty>,ANY,false,247,<lambda>2,,,1
167503724892,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics,METHOD,<lambda>3,6,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics:<lambda>3,<empty>,ANY,false,250,<lambda>3,,,1
167503724893,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics,METHOD,<lambda>4,49,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics:<lambda>4,<empty>,ANY,false,254,<lambda>4,,,1
167503724894,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics,METHOD,<lambda>5,27,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics:<lambda>5,<empty>,ANY,false,258,<lambda>5,,,1
167503724895,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateCriticalMetrics,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateCriticalMetrics,<empty>,ANY,false,242,calculateCriticalMetrics,,,1
167503724896,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateMRLinkRate,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMRLinkRate,<empty>,ANY,false,282,calculateMRLinkRate,,,1
167503724897,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,getVelocityAlertLevel,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:getVelocityAlertLevel,<empty>,ANY,false,297,getVelocityAlertLevel,,,1
167503724898,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,getCycleTimeAlertLevel,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:getCycleTimeAlertLevel,<empty>,ANY,false,304,getCycleTimeAlertLevel,,,1
167503724899,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,getReopenRateAlertLevel,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:getReopenRateAlertLevel,<empty>,ANY,false,310,getReopenRateAlertLevel,,,1
167503724900,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,getBugRatioAlertLevel,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:getBugRatioAlertLevel,<empty>,ANY,false,316,getBugRatioAlertLevel,,,1
167503724901,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,TYPE_DECL,calculateClosureRate,2,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateClosureRate,<empty>,ANY,false,325,calculateClosureRate,,,1
167503724902,TYPE_DECL,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:isIssueReopened,METHOD,<lambda>6,46,services/issueMetrics/issueMetricsCalculationService.ts,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:isIssueReopened:<lambda>6,<empty>,ANY,false,340,<lambda>6,,,1
